variable,value,bag,type
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
front WMA_0.4,80,40,front WMA
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,42,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,42,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,51,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,52,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,42,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,51,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,43,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,51,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,49,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,50,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,48,40,optimal
optimal_0.4,47,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,44,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,46,40,optimal
optimal_0.4,45,40,optimal
optimal_0.4,44,40,optimal
reverse WMA_0.4,58,40,reverse WMA
optimal_0.4,47,40,optimal
reverse WMA_0.4,65,40,reverse WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,74,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,74,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,85,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,74,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,85,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,75,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,82,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,74,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,74,40,front WMA
front WMA_0.4,83,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,81,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,84,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,79,40,front WMA
front WMA_0.4,78,40,front WMA
front WMA_0.4,77,40,front WMA
front WMA_0.4,73,40,front WMA
front WMA_0.4,85,40,front WMA
front WMA_0.4,80,40,front WMA
front WMA_0.4,76,40,front WMA
front WMA_0.4,83,40,front WMA
